fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida,deceased,hospitalizated,UCI,cases_accumulated,cases_accumulated_PCR,cases_accumulated_AC,cases_accumulated_AG,cases_accumulated_elisa,cases_accumulated_desconocida,cases_accumulated_PCR_percentage,cases_accumulated_AC_percentage,cases_accumulated_ag_percentage,cases_accumulated_elisa_percentage,cases_accumulated_desconocida_percentage,cases_inc,deceased_accumulated,deceased_per_100000,deceased_inc,hospitalizated_accumulated,UCI_accumulated,cases_7_days,cases_14_days,deaths_7_days,deaths_14_days,deaths_7_days_1M,avg_cases_7_days,avg_cases_14_days,avg_deaths_3_days,avg_deaths_7_days,avg_hospitalizated_7_days,avg_UCI_7_days,ia_100000_week,ia_100000_2week,ia_accumulated
2020-01-01,1,1,0,0,0,0,0,9,0,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,,0,0.0,,9,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
2020-01-02,0,0,0,0,0,0,0,67,1,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,-100.0,0,0.0,,76,1,1,1,0,0,0.0,0.5,0.5,0.0,0.0,38.0,0.5,0.0,0.0,0.0
2020-01-03,2,2,0,0,0,0,0,10,1,3,3,0,0,0,0,100.0,0.0,0.0,0.0,0.0,inf,0,0.0,,86,2,3,3,0,0,0.0,1.0,1.0,0.0,0.0,28.67,0.67,0.01,0.01,0.01
2020-01-04,0,0,0,0,0,0,0,11,0,3,3,0,0,0,0,100.0,0.0,0.0,0.0,0.0,-100.0,0,0.0,,97,2,3,3,0,0,0.0,0.75,0.75,0.0,0.0,24.25,0.5,0.01,0.01,0.01
2020-01-05,1,1,0,0,0,0,0,12,0,4,4,0,0,0,0,100.0,0.0,0.0,0.0,0.0,inf,0,0.0,,109,2,4,4,0,0,0.0,0.8,0.8,0.0,0.0,21.8,0.4,0.01,0.01,0.01
2020-01-06,1,0,0,0,0,1,0,6,0,5,4,0,0,0,1,80.0,0.0,0.0,0.0,20.0,0.0,0,0.0,,115,2,5,5,0,0,0.0,0.83,0.83,0.0,0.0,19.17,0.33,0.01,0.01,0.01
2020-01-07,1,1,0,0,0,0,0,6,0,6,5,0,0,0,1,83.33333333333333,0.0,0.0,0.0,16.666666666666668,0.0,0,0.0,,121,2,6,6,0,0,0.0,0.86,0.86,0.0,0.0,17.29,0.29,0.01,0.01,0.01
2020-01-08,1,1,0,0,0,0,0,6,0,7,6,0,0,0,1,85.71428571428571,0.0,0.0,0.0,14.285714285714286,0.0,0,0.0,,127,2,6,7,0,0,0.0,0.86,0.88,0.0,0.0,16.86,0.29,0.01,0.01,0.01
2020-01-09,0,0,0,0,0,0,0,8,0,7,6,0,0,0,1,85.71428571428571,0.0,0.0,0.0,14.285714285714286,-100.0,0,0.0,,135,2,6,7,0,0,0.0,0.86,0.78,0.0,0.0,8.43,0.14,0.01,0.01,0.01
2020-01-10,1,1,0,0,0,0,0,8,0,8,7,0,0,0,1,87.5,0.0,0.0,0.0,12.5,inf,0,0.0,,143,2,5,8,0,0,0.0,0.71,0.8,0.0,0.0,8.14,0.0,0.01,0.02,0.02
2020-01-11,1,1,0,0,0,0,0,2,1,9,8,0,0,0,1,88.88888888888889,0.0,0.0,0.0,11.11111111111111,0.0,0,0.0,,145,3,6,9,0,0,0.0,0.86,0.82,0.0,0.0,6.86,0.14,0.01,0.02,0.02
2020-01-12,1,1,0,0,0,0,0,4,0,10,9,0,0,0,1,90.0,0.0,0.0,0.0,10.0,0.0,0,0.0,,149,3,6,10,0,0,0.0,0.86,0.83,0.0,0.0,5.71,0.14,0.01,0.02,0.02
2020-01-13,3,3,0,0,0,0,0,6,0,13,12,0,0,0,1,92.3076923076923,0.0,0.0,0.0,7.6923076923076925,200.0,0,0.0,,155,3,8,13,0,0,0.0,1.14,1.0,0.0,0.0,5.71,0.14,0.02,0.03,0.03
2020-01-14,0,0,0,0,0,0,0,9,1,13,12,0,0,0,1,92.3076923076923,0.0,0.0,0.0,7.6923076923076925,-100.0,0,0.0,,164,4,7,13,0,0,0.0,1.0,0.93,0.0,0.0,6.14,0.29,0.01,0.03,0.03
2020-01-15,1,1,0,0,0,0,0,11,1,14,13,0,0,0,1,92.85714285714286,0.0,0.0,0.0,7.142857142857143,inf,0,0.0,,175,5,7,13,0,0,0.0,1.0,0.93,0.0,0.0,6.86,0.43,0.01,0.03,0.03
2020-01-16,1,1,0,0,0,0,0,5,0,15,14,0,0,0,1,93.33333333333333,0.0,0.0,0.0,6.666666666666667,0.0,0,0.0,,180,5,8,14,0,0,0.0,1.14,1.0,0.0,0.0,6.43,0.43,0.02,0.03,0.03
2020-01-17,1,1,0,0,0,0,0,4,0,16,15,0,0,0,1,93.75,0.0,0.0,0.0,6.25,0.0,0,0.0,,184,5,8,13,0,0,0.0,1.14,0.93,0.0,0.0,5.86,0.43,0.02,0.03,0.03
2020-01-18,2,2,0,0,0,0,0,6,0,18,17,0,0,0,1,94.44444444444444,0.0,0.0,0.0,5.555555555555555,100.0,0,0.0,,190,5,9,15,0,0,0.0,1.29,1.07,0.0,0.0,6.43,0.29,0.02,0.03,0.04
2020-01-19,0,0,0,0,0,0,0,5,1,18,17,0,0,0,1,94.44444444444444,0.0,0.0,0.0,5.555555555555555,-100.0,0,0.0,,195,6,8,14,0,0,0.0,1.14,1.0,0.0,0.0,6.57,0.43,0.02,0.03,0.04
2020-01-20,5,5,0,0,0,0,0,8,0,23,22,0,0,0,1,95.65217391304348,0.0,0.0,0.0,4.3478260869565215,inf,0,0.0,,203,6,10,18,0,0,0.0,1.43,1.29,0.0,0.0,6.86,0.43,0.02,0.04,0.05
2020-01-21,1,0,0,0,0,1,0,10,1,24,22,0,0,0,2,91.66666666666667,0.0,0.0,0.0,8.333333333333334,-80.0,0,0.0,,213,7,11,18,0,0,0.0,1.57,1.29,0.0,0.0,7.0,0.43,0.02,0.04,0.05
2020-01-22,0,0,0,0,0,0,0,5,0,24,22,0,0,0,2,91.66666666666667,0.0,0.0,0.0,8.333333333333334,-100.0,0,0.0,,218,7,10,17,0,0,0.0,1.43,1.21,0.0,0.0,6.14,0.29,0.02,0.04,0.05
2020-01-23,2,2,0,0,0,0,0,9,0,26,24,0,0,0,2,92.3076923076923,0.0,0.0,0.0,7.6923076923076925,inf,0,0.0,,227,7,11,19,0,0,0.0,1.57,1.36,0.0,0.0,6.71,0.29,0.02,0.04,0.05
2020-01-24,3,3,0,0,0,0,0,13,1,29,27,0,0,0,2,93.10344827586206,0.0,0.0,0.0,6.896551724137931,50.0,0,0.0,,240,8,13,21,0,0,0.0,1.86,1.5,0.0,0.0,8.0,0.43,0.03,0.04,0.06
2020-01-25,1,1,0,0,0,0,0,4,0,30,28,0,0,0,2,93.33333333333333,0.0,0.0,0.0,6.666666666666667,-66.67,0,0.0,,244,8,12,21,0,0,0.0,1.71,1.5,0.0,0.0,7.71,0.43,0.03,0.04,0.06
2020-01-26,1,1,0,0,0,0,0,2,0,31,29,0,0,0,2,93.54838709677419,0.0,0.0,0.0,6.451612903225806,0.0,0,0.0,,246,8,13,21,0,0,0.0,1.86,1.5,0.0,0.0,7.29,0.29,0.03,0.04,0.07
2020-01-27,4,3,0,0,1,0,0,6,0,35,32,0,0,1,2,91.42857142857143,0.0,0.0,2.857142857142857,5.714285714285714,300.0,0,0.0,,252,8,12,22,0,0,0.0,1.71,1.57,0.0,0.0,7.0,0.29,0.03,0.05,0.07
2020-01-28,1,1,0,0,0,0,0,7,0,36,33,0,0,1,2,91.66666666666667,0.0,0.0,2.7777777777777777,5.555555555555555,-75.0,0,0.0,,259,8,12,23,0,0,0.0,1.71,1.64,0.0,0.0,6.57,0.14,0.03,0.05,0.08
2020-01-29,4,4,0,0,0,0,0,16,0,40,37,0,0,1,2,92.5,0.0,0.0,2.5,5.0,300.0,0,0.0,,275,8,16,26,0,0,0.0,2.29,1.86,0.0,0.0,8.14,0.14,0.03,0.05,0.08
2020-01-30,1,1,0,0,0,0,0,13,0,41,38,0,0,1,2,92.6829268292683,0.0,0.0,2.4390243902439024,4.878048780487805,-75.0,0,0.0,,288,8,15,26,0,0,0.0,2.14,1.86,0.0,0.0,8.71,0.14,0.03,0.05,0.09
2020-01-31,4,4,0,0,0,0,0,14,0,45,42,0,0,1,2,93.33333333333333,0.0,0.0,2.2222222222222223,4.444444444444445,300.0,0,0.0,,302,8,16,29,0,0,0.0,2.29,2.07,0.0,0.0,8.86,0.0,0.03,0.06,0.09
2020-02-01,17,16,0,0,0,1,0,7,1,62,58,0,0,1,3,93.54838709677419,0.0,0.0,1.6129032258064515,4.838709677419355,325.0,0,0.0,,309,9,32,44,0,0,0.0,4.57,3.14,0.0,0.0,9.29,0.14,0.07,0.09,0.13
2020-02-02,12,12,0,0,0,0,0,15,0,74,70,0,0,1,3,94.5945945945946,0.0,0.0,1.3513513513513513,4.054054054054054,-29.41,0,0.0,,324,9,43,56,0,0,0.0,6.14,4.0,0.0,0.0,11.14,0.14,0.09,0.12,0.16
2020-02-03,12,12,0,0,0,0,0,18,0,86,82,0,0,1,3,95.34883720930233,0.0,0.0,1.1627906976744187,3.488372093023256,0.0,0,0.0,,342,9,51,63,0,0,0.0,7.29,4.5,0.0,0.0,12.86,0.14,0.11,0.13,0.18
2020-02-04,9,9,0,0,0,0,0,14,0,95,91,0,0,1,3,95.78947368421052,0.0,0.0,1.0526315789473684,3.1578947368421053,-25.0,0,0.0,,356,9,59,71,0,0,0.0,8.43,5.07,0.0,0.0,13.86,0.14,0.12,0.15,0.2
2020-02-05,7,7,0,0,0,0,0,9,1,102,98,0,0,1,3,96.07843137254902,0.0,0.0,0.9803921568627451,2.9411764705882355,-22.22,0,0.0,,365,10,62,78,0,0,0.0,8.86,5.57,0.0,0.0,12.86,0.29,0.13,0.16,0.22
2020-02-06,9,8,1,0,0,0,0,16,1,111,106,1,0,1,3,95.49549549549549,0.9009009009009009,0.0,0.9009009009009009,2.7027027027027026,28.57,0,0.0,,381,11,70,85,0,0,0.0,10.0,6.07,0.0,0.0,13.29,0.43,0.15,0.18,0.23
2020-02-07,15,14,0,0,0,1,0,19,3,126,120,1,0,1,4,95.23809523809524,0.7936507936507936,0.0,0.7936507936507936,3.1746031746031744,66.67,0,0.0,,400,14,81,97,0,0,0.0,11.57,6.93,0.0,0.0,14.0,0.86,0.17,0.2,0.27
2020-02-08,9,9,0,0,0,0,0,6,0,135,129,1,0,1,4,95.55555555555556,0.7407407407407407,0.0,0.7407407407407407,2.962962962962963,-40.0,0,0.0,,406,14,73,105,0,0,0.0,10.43,7.5,0.0,0.0,13.86,0.71,0.15,0.22,0.28
2020-02-09,3,3,0,0,0,0,0,6,0,138,132,1,0,1,4,95.65217391304348,0.7246376811594203,0.0,0.7246376811594203,2.898550724637681,-66.67,0,0.0,,412,14,64,107,0,0,0.0,9.14,7.64,0.0,0.0,12.57,0.71,0.13,0.23,0.29
2020-02-10,22,21,1,0,0,0,0,14,1,160,153,2,0,1,4,95.625,1.25,0.0,0.625,2.5,633.33,0,0.0,,426,15,74,125,0,0,0.0,10.57,8.93,0.0,0.0,12.0,0.86,0.16,0.26,0.34
2020-02-11,14,13,0,0,1,0,0,20,2,174,166,2,0,2,4,95.40229885057471,1.1494252873563218,0.0,1.1494252873563218,2.2988505747126435,-36.36,0,0.0,,446,17,79,138,0,0,0.0,11.29,9.86,0.0,0.0,12.86,1.14,0.17,0.29,0.37
2020-02-12,28,27,0,0,0,1,0,17,0,202,193,2,0,2,5,95.54455445544555,0.9900990099009901,0.0,0.9900990099009901,2.4752475247524752,100.0,0,0.0,,463,17,100,162,0,0,0.0,14.29,11.57,0.0,0.0,14.0,1.0,0.21,0.34,0.43
2020-02-13,24,24,0,0,0,0,1,19,1,226,217,2,0,2,5,96.01769911504425,0.8849557522123894,0.0,0.8849557522123894,2.2123893805309733,-14.29,1,0.0,inf,482,18,115,185,1,1,0.02,16.43,13.21,0.33,0.14,14.43,1.0,0.24,0.39,0.48
2020-02-14,19,19,0,0,0,0,0,15,0,245,236,2,0,2,5,96.3265306122449,0.8163265306122449,0.0,0.8163265306122449,2.0408163265306123,-20.83,1,0.0,-100.0,497,18,119,200,1,1,0.02,17.0,14.29,0.33,0.14,13.86,0.57,0.25,0.42,0.52
2020-02-15,37,36,0,0,1,0,0,12,3,282,272,2,0,3,5,96.45390070921985,0.7092198581560284,0.0,1.0638297872340425,1.7730496453900708,94.74,1,0.0,,509,21,147,220,1,1,0.02,21.0,15.71,0.33,0.14,14.71,1.0,0.31,0.46,0.59
2020-02-16,24,23,0,0,0,1,0,13,1,306,295,2,0,3,6,96.40522875816994,0.6535947712418301,0.0,0.9803921568627451,1.9607843137254901,-35.14,1,0.0,,522,22,168,232,1,1,0.02,24.0,16.57,0.0,0.14,15.71,1.14,0.35,0.49,0.65
2020-02-17,27,26,1,0,0,0,0,28,3,333,321,3,0,3,6,96.3963963963964,0.9009009009009009,0.0,0.9009009009009009,1.8018018018018018,12.5,1,0.0,,550,25,173,247,1,1,0.02,24.71,17.64,0.0,0.14,17.71,1.43,0.36,0.52,0.7
2020-02-18,27,27,0,0,0,0,0,27,1,360,348,3,0,3,6,96.66666666666667,0.8333333333333334,0.0,0.8333333333333334,1.6666666666666667,0.0,1,0.0,,577,26,186,265,1,1,0.02,26.57,18.93,0.0,0.14,18.71,1.29,0.39,0.56,0.76
2020-02-19,17,17,0,0,0,0,0,38,3,377,365,3,0,3,6,96.81697612732096,0.7957559681697612,0.0,0.7957559681697612,1.5915119363395225,-37.04,1,0.0,,615,29,175,275,1,1,0.02,25.0,19.64,0.0,0.14,21.71,1.71,0.37,0.58,0.79
2020-02-20,55,52,2,0,0,1,0,38,1,432,417,5,0,3,7,96.52777777777777,1.1574074074074074,0.0,0.6944444444444444,1.6203703703703705,223.53,1,0.0,,653,30,206,321,0,1,0.0,29.43,22.93,0.0,0.0,24.43,1.71,0.43,0.68,0.91
2020-02-21,61,59,1,0,0,1,0,39,2,493,476,6,0,3,8,96.55172413793103,1.2170385395537526,0.0,0.6085192697768763,1.6227180527383367,10.91,1,0.0,,692,32,248,367,0,1,0.0,35.43,26.21,0.0,0.0,27.86,2.0,0.52,0.77,1.04
2020-02-22,59,59,0,0,0,0,0,27,3,552,535,6,0,3,8,96.92028985507247,1.0869565217391304,0.0,0.5434782608695652,1.4492753623188406,-3.28,1,0.0,,719,35,270,417,0,1,0.0,38.57,29.79,0.0,0.0,30.0,2.0,0.57,0.88,1.16
2020-02-23,74,72,0,0,0,2,0,23,6,626,607,6,0,3,10,96.96485623003196,0.9584664536741214,0.0,0.4792332268370607,1.597444089456869,25.42,1,0.0,,742,41,320,488,0,1,0.0,45.71,34.86,0.0,0.0,31.43,2.71,0.67,1.03,1.32
2020-02-24,107,103,0,1,0,3,0,44,5,733,710,6,1,3,13,96.86221009549796,0.8185538881309686,0.1364256480218281,0.4092769440654843,1.7735334242837653,44.59,1,0.0,,786,46,400,573,0,1,0.0,57.14,40.93,0.0,0.0,33.71,3.0,0.84,1.21,1.55
2020-02-25,131,126,2,0,1,2,0,43,6,864,836,8,1,4,15,96.75925925925925,0.9259259259259259,0.11574074074074074,0.46296296296296297,1.7361111111111112,22.43,1,0.0,,829,52,504,690,0,1,0.0,72.0,49.29,0.0,0.0,36.0,3.71,1.06,1.45,1.82
2020-02-26,149,142,1,0,1,5,0,59,4,1013,978,9,1,5,20,96.54491609081934,0.8884501480750246,0.09871668311944719,0.49358341559723595,1.9743336623889438,13.74,1,0.0,,888,56,636,811,0,1,0.0,90.86,57.93,0.0,0.0,39.0,3.86,1.34,1.71,2.14
2020-02-27,184,180,1,0,1,2,0,56,4,1197,1158,10,1,6,22,96.74185463659148,0.835421888053467,0.0835421888053467,0.5012531328320802,1.8379281537176273,23.49,1,0.0,,944,60,765,971,0,0,0.0,109.29,69.36,0.0,0.0,41.57,4.29,1.61,2.05,2.52
2020-02-28,324,316,1,1,4,2,0,60,8,1521,1474,11,2,10,24,96.90992767915844,0.7232084155161078,0.13149243918474687,0.6574621959237343,1.5779092702169626,76.09,1,0.0,,1004,68,1028,1276,0,0,0.0,146.86,91.14,0.0,0.0,44.57,5.14,2.17,2.69,3.21
2020-02-29,249,246,0,3,0,0,0,47,4,1770,1720,11,5,10,24,97.17514124293785,0.6214689265536724,0.2824858757062147,0.5649717514124294,1.3559322033898304,-23.15,1,0.0,,1051,72,1218,1488,0,0,0.0,174.0,106.29,0.0,0.0,47.43,5.29,2.57,3.14,3.73
2020-03-01,696,672,9,5,4,6,0,66,6,2466,2392,20,10,14,30,96.99918896999189,0.8110300081103001,0.40551500405515006,0.5677210056772101,1.2165450121654502,179.52,1,0.0,,1117,78,1840,2160,0,0,0.0,262.86,154.29,0.0,0.0,53.57,5.29,3.88,4.55,5.2
2020-03-02,805,779,11,3,6,6,0,133,9,3271,3171,31,13,20,36,96.9428309385509,0.9477224090492204,0.39743197798838276,0.6114338122898196,1.1005808621216753,15.66,1,0.0,,1250,87,2538,2938,0,0,0.0,362.57,209.86,0.0,0.0,66.29,5.86,5.35,6.19,6.9
2020-03-03,797,780,8,2,0,7,1,154,16,4068,3951,39,15,20,43,97.12389380530973,0.9587020648967551,0.3687315634218289,0.4916420845624385,1.0570304818092429,-0.99,2,0.0,inf,1404,103,3204,3708,1,1,0.02,457.71,264.86,0.33,0.14,82.14,7.29,6.76,7.82,8.58
2020-03-04,960,942,6,1,5,6,2,166,15,5028,4893,45,16,25,49,97.31503579952268,0.8949880668257757,0.31821797931583135,0.4972155926809865,0.9745425616547335,20.45,4,0.01,100.0,1570,118,4015,4651,3,3,0.06,573.57,332.21,1.0,0.43,97.43,8.86,8.46,9.81,10.6
2020-03-05,1287,1271,4,2,5,5,1,236,24,6315,6164,49,18,30,54,97.60886777513856,0.7759303246239113,0.2850356294536817,0.4750593824228028,0.8551068883610451,34.06,5,0.01,-50.0,1806,142,5118,5883,4,4,0.08,731.14,420.21,1.33,0.57,123.14,11.71,10.79,12.4,13.31
2020-03-06,1628,1602,12,1,4,9,3,258,27,7943,7766,61,19,34,63,97.77162281253935,0.7679717990683621,0.23920433085735868,0.4280498552184313,0.793151202316505,26.5,8,0.02,200.0,2064,169,6422,7450,7,7,0.15,917.43,532.14,2.0,1.0,151.43,14.43,13.54,15.71,16.75
2020-03-07,1864,1818,14,1,11,20,3,290,24,9807,9584,75,20,45,83,97.72611400020394,0.7647598654022637,0.20393596410727033,0.4588559192413582,0.8463342510451718,14.5,11,0.02,0.0,2354,193,8037,9255,10,10,0.21,1148.14,661.07,2.33,1.43,186.14,17.29,16.94,19.51,20.68
2020-03-08,2198,2173,12,1,1,11,14,330,34,12005,11757,87,21,46,94,97.93419408579759,0.7246980424822991,0.1749271137026239,0.38317367763431903,0.7830070803831737,17.92,25,0.05,366.67,2684,227,9539,11379,24,24,0.51,1362.71,812.79,6.67,3.43,223.86,21.29,20.11,23.99,25.31
2020-03-09,3421,3361,22,2,10,26,17,554,47,15426,15118,109,23,56,120,98.0033709321924,0.7065992480228186,0.1490989238947232,0.36302346687410864,0.7779074290159471,55.64,42,0.09,21.43,3238,274,12155,14693,41,41,0.86,1736.43,1049.5,11.33,5.86,284.0,26.71,25.63,30.98,32.52
2020-03-10,4688,4630,27,3,5,23,28,680,68,20114,19748,136,26,61,143,98.1803718802824,0.6761459679824997,0.12926319976136025,0.30327135328626825,0.7109475986874814,37.04,70,0.15,64.71,3918,342,16046,19250,68,69,1.43,2292.29,1375.0,19.67,9.71,359.14,34.14,33.83,40.59,42.41
2020-03-11,4742,4675,33,0,6,28,34,876,84,24856,24423,169,26,67,171,98.2579658834889,0.6799163179916318,0.10460251046025104,0.2695526231091085,0.6879626649501126,1.15,104,0.22,21.43,4794,426,19828,23843,100,103,2.11,2832.57,1703.07,26.33,14.29,460.57,44.0,41.8,50.27,52.4
2020-03-12,5950,5891,28,3,6,22,59,1038,104,30806,30314,197,29,73,193,98.40290852431345,0.6394858144517301,0.09413750568071155,0.23696682464454977,0.6265013309095631,25.47,163,0.34,73.53,5832,530,24491,29609,158,162,3.33,3498.71,2114.93,40.33,22.57,575.14,55.43,51.63,62.43,64.95
2020-03-13,7830,7700,60,4,15,51,79,1124,147,38636,38014,257,33,88,244,98.3901024950823,0.6651827311315871,0.08541256858888084,0.2277668495703489,0.6315353556268765,31.6,242,0.51,33.9,6956,677,30693,37115,234,241,4.93,4384.71,2651.07,57.33,33.43,698.86,72.57,64.71,78.25,81.46
2020-03-14,7475,7378,31,6,16,44,108,1226,127,46111,45392,288,39,104,288,98.44071913426298,0.6245798182646223,0.08457851705666761,0.22554271215111363,0.6245798182646223,-4.53,350,0.74,36.71,8182,804,36304,44341,339,349,7.15,5186.29,3167.21,82.0,48.43,832.57,87.29,76.54,93.48,97.22
2020-03-15,7957,7805,77,1,27,47,131,1353,160,54068,53197,365,40,131,335,98.38906562106976,0.6750758304357476,0.07398091292446549,0.24228748982762446,0.6195901457423985,6.45,481,1.01,21.3,9535,964,42063,51602,456,480,9.61,6009.0,3685.86,106.0,65.14,978.71,105.29,88.68,108.79,113.99
2020-03-16,9498,9339,65,5,15,74,183,2083,211,63566,62536,430,45,146,409,98.37963691281503,0.676462259698581,0.07079256206147941,0.22968253468835542,0.6434257307365573,19.37,664,1.4,39.69,11618,1175,48140,60295,622,663,13.11,6877.14,4306.79,140.67,88.86,1197.14,128.71,101.49,127.12,134.02
2020-03-17,8849,8711,71,2,21,44,191,2392,249,72415,71247,501,47,167,453,98.38707450113927,0.6918456120969413,0.06490368017675896,0.23061520403231375,0.6255610025547194,-6.83,855,1.8,4.37,14010,1424,52301,68347,785,853,16.55,7471.57,4881.93,168.33,112.14,1441.71,154.57,110.27,144.1,152.67
2020-03-18,8975,8828,85,2,8,52,245,3049,302,81390,80075,586,49,175,505,98.38432239832903,0.7199901707826515,0.0602039562599828,0.21501412949993856,0.6204693451283941,1.42,1100,2.32,28.27,17059,1726,56534,76362,996,1096,21.0,8076.29,5454.43,206.33,142.29,1752.14,185.71,119.19,161.0,171.6
2020-03-19,8672,8519,82,5,11,55,320,3300,327,90062,88594,668,54,186,560,98.37001176966979,0.7417112655726056,0.05995869512113877,0.20652439430614467,0.621793875330328,-3.38,1420,2.99,30.61,20359,2053,59256,83747,1257,1415,26.5,8465.14,5981.93,252.0,179.57,2075.29,217.57,124.93,176.57,189.88
2020-03-20,10679,10467,122,1,24,65,433,3864,328,100741,99061,790,55,210,625,98.33235723290419,0.7841891583367249,0.05459544773230363,0.2084553458869775,0.620402815139814,23.14,1853,3.91,35.31,24223,2381,62105,92798,1611,1845,33.96,8872.14,6628.43,332.67,230.14,2466.71,243.43,130.94,195.65,212.39
2020-03-21,7444,7317,74,5,14,34,503,3450,335,108185,106378,864,60,224,659,98.3297129916347,0.7986319730091972,0.05546055368119425,0.2070527337431252,0.6091417479317836,-30.29,2356,4.97,16.17,27673,2716,62074,98378,2006,2345,42.29,8867.71,7027.0,418.67,286.57,2784.43,273.14,130.87,207.41,228.09
2020-03-22,6786,6633,98,2,5,48,550,3287,372,114971,113011,962,62,229,707,98.29522227344287,0.83673274129998,0.05392664237068478,0.19918066294978734,0.6149376799366797,-8.84,2906,6.13,9.34,30960,3088,60903,102966,2425,2881,-39.42,8700.43,7354.71,495.33,346.43,3060.71,303.43,128.4,217.08,242.4
2020-03-23,8297,8108,115,3,23,48,685,4870,437,123268,121119,1077,65,252,755,98.2566440600967,0.873706071324269,0.05273063568809423,0.2044326183599961,0.6124866145309407,22.27,3591,7.57,24.55,35830,3525,59702,107842,2927,3549,-28.84,8528.86,7703.0,579.33,418.14,3458.86,335.71,125.87,227.36,259.89
2020-03-24,7137,6949,117,6,10,55,723,5240,497,130405,128068,1194,71,262,810,98.20789080173306,0.9156090640696293,0.054445765116368235,0.20091254169702083,0.6211418273839193,-13.98,4314,9.1,5.55,41070,4022,57990,110291,3459,4244,-17.62,8284.29,7877.93,652.67,494.14,3865.71,371.14,122.26,232.53,274.93
2020-03-25,6959,6760,136,2,13,48,819,5142,457,137364,134828,1330,73,275,858,98.15381031420168,0.9682303951544801,0.05314347281674966,0.20019801403570076,0.6246178037913864,-2.49,5133,10.82,13.28,46212,4479,55974,112508,4033,5029,-5.52,7996.29,8036.29,742.33,576.14,4164.71,393.29,118.01,237.2,289.61
2020-03-26,6364,6209,114,2,6,33,868,4964,429,143728,141037,1444,75,281,891,98.12771345875542,1.0046754981631971,0.05218189914282534,0.19550818212178558,0.619920961816765,-8.55,6001,12.65,5.98,51176,4908,53666,112922,4581,5838,6.03,7666.57,8065.86,803.33,654.43,4402.43,407.86,113.14,238.08,303.02
2020-03-27,6077,5896,112,2,18,49,903,4740,363,149805,146933,1556,77,299,940,98.082841026668,1.038683622041988,0.05140015353292614,0.1995928039785054,0.6274823937785788,-4.51,6904,14.56,4.03,55916,5271,49064,111169,5051,6662,15.94,7009.14,7940.64,863.33,721.57,4527.57,412.86,103.44,234.38,315.84
2020-03-28,5380,5231,92,5,14,38,839,3351,328,155185,152164,1648,82,313,978,98.05329123304443,1.061958307826143,0.052840158520475564,0.2016947514257177,0.630215549183233,-11.47,7743,16.32,-7.09,59267,5599,47000,109074,5387,7393,23.02,6714.29,7791.0,870.0,769.57,4513.43,411.86,99.09,229.96,327.18
2020-03-29,4252,4122,81,2,8,39,805,2621,273,159437,156286,1729,84,321,1017,98.02367079159794,1.0844408763335989,0.05268538670446634,0.20133344204921066,0.6378695033147889,-20.97,8548,18.02,-4.05,61888,5872,44466,105369,5642,8067,28.4,6352.29,7526.36,849.0,806.0,4418.29,397.71,93.75,222.15,336.14
2020-03-30,5169,4977,120,4,20,48,910,3882,334,164606,161263,1849,88,341,1065,97.96908982661628,1.1232883369986513,0.05346099170139606,0.20716134284290974,0.6469995018407592,21.57,9458,19.94,13.04,65770,6206,41338,101040,5867,8794,33.14,5905.43,7217.14,851.33,838.14,4277.14,383.0,87.15,213.02,347.04
2020-03-31,4429,4279,99,7,7,37,893,3277,292,169035,165542,1948,95,348,1102,97.93356405478156,1.1524240541899606,0.05620137841275476,0.2058745230277753,0.6519359895879552,-14.32,10351,21.82,-1.87,69047,6498,38630,96620,6037,9496,36.73,5518.57,6901.43,869.33,862.43,3996.71,353.71,81.44,203.71,356.38
2020-04-01,5496,5291,155,1,15,34,891,3162,267,174531,170833,2103,96,363,1136,97.88117870177791,1.2049435343864414,0.0550045550647163,0.2079859738384585,0.6508872349324761,24.09,11242,23.7,-0.22,72209,6765,37167,93141,6109,10142,38.25,5309.57,6652.93,898.0,872.71,3713.86,326.57,78.36,196.37,367.97
2020-04-02,4470,4331,96,1,8,34,847,2809,211,179001,175164,2199,97,371,1170,97.85643655622036,1.2284847570683963,0.05418964139865141,0.2072614119474193,0.6536276333651767,-18.67,12089,25.49,-4.94,75018,6976,35273,88939,6088,10669,37.8,5039.0,6352.79,877.0,869.71,3406.0,295.43,74.37,187.51,377.39
2020-04-03,4485,4355,98,3,4,25,781,2718,196,183486,179519,2297,100,375,1195,97.83798218937685,1.2518666274266157,0.054500070850092106,0.2043752656878454,0.6512758466586006,0.34,12870,27.13,-7.79,77736,7172,33681,82745,5966,11017,35.23,4811.57,5910.36,839.67,852.29,3117.14,271.57,71.01,174.45,386.85
2020-04-04,3676,3544,105,2,2,23,735,1930,161,187162,183063,2402,102,377,1218,97.80991868007395,1.283380173325782,0.054498242164541945,0.2014297774120815,0.650773127023648,-18.04,13605,28.68,-5.89,79666,7333,31977,78977,5862,11249,33.04,4568.14,5641.21,787.67,837.43,2914.14,247.71,67.42,166.51,394.6
